file_path,file_size,chunk_size,read_count,write_count,avg_read_size,avg_write_size,max_read_size,max_write_size,throughput_mbps,timestamp
/data/file_475.dat,80737471,1048576,949,200,366551,959453,576434,959453,60.154030267406256,2025-04-14 03:46:37.090624
/data/file_476.dat,625847344,524288,702,38,283809,828933,1522293,828933,437.74919811459546,2025-04-14 03:47:37.090624
/data/file_477.dat,188325375,1048576,545,56,1038682,988252,1038682,988252,309.7026870745579,2025-04-14 03:48:37.090624
/data/file_478.dat,761733136,262144,837,116,801718,571911,1414342,586072,450.7963049578291,2025-04-14 03:49:37.090624
/data/file_479.dat,1051385003,1048576,387,256,853352,867755,853352,1195187,318.6253505359277,2025-04-14 03:50:37.090624
/data/file_480.dat,819061979,524288,908,86,702208,922092,1330588,922092,414.5724904818661,2025-04-14 03:51:37.090624
/data/file_481.dat,945703069,131072,925,236,691783,752874,1454418,929479,243.35301350981658,2025-04-14 03:52:37.090624
/data/file_482.dat,876915164,262144,567,231,308310,143979,1237650,1636854,387.43696907972094,2025-04-14 03:53:37.090624
/data/file_483.dat,128009261,131072,536,237,1007525,621728,2077633,621728,460.8686601004352,2025-04-14 03:54:37.090624
/data/file_484.dat,709135732,524288,162,225,568581,159440,1175464,864828,307.4553336749928,2025-04-14 03:55:37.090624
/data/file_485.dat,574401029,524288,743,440,530645,1015535,1020332,1015535,131.3533177530708,2025-04-14 03:56:37.090624
/data/file_486.dat,517126242,524288,215,417,1040024,469322,1974030,1943556,170.95892676358918,2025-04-14 03:57:37.090624
/data/file_487.dat,1064992635,131072,464,426,1015505,751948,1015505,751948,139.39005960383258,2025-04-14 03:58:37.090624
/data/file_488.dat,67434216,131072,282,46,161680,575537,798858,855276,161.0856624180798,2025-04-14 03:59:37.090624
/data/file_489.dat,873235492,131072,903,25,928316,112138,928316,2008756,187.88695220796637,2025-04-14 04:00:37.090624
/data/file_490.dat,766920983,131072,245,46,353035,58206,353035,500022,299.8102040389348,2025-04-14 04:01:37.090624
/data/file_491.dat,347868508,524288,861,401,295173,149147,569885,924196,314.59623325872474,2025-04-14 04:02:37.090624
/data/file_492.dat,766343664,524288,749,117,1028825,769515,1353784,769515,241.92488625883752,2025-04-14 04:03:37.090624
/data/file_493.dat,227672365,262144,530,109,663834,767557,1361127,1601978,326.93935091937595,2025-04-14 04:04:37.090624
/data/file_494.dat,931573940,262144,687,196,568967,32424,1604241,435436,86.70871652511467,2025-04-14 04:05:37.090624
/data/file_495.dat,311542366,131072,953,21,378322,641295,1755570,641295,89.50470667617199,2025-04-14 04:06:37.090624
/data/file_496.dat,918539362,1048576,965,124,875899,279107,875899,1470300,127.3232571609463,2025-04-14 04:07:37.090624
/data/file_497.dat,990315195,1048576,840,397,688489,63330,1501743,871620,283.13487411815515,2025-04-14 04:08:37.090624
/data/file_498.dat,443470816,524288,735,429,421312,816379,1884353,1466952,146.2976054142411,2025-04-14 04:09:37.090624
/data/file_499.dat,324658291,524288,510,133,115128,821807,347871,824890,177.4779815716598,2025-04-14 04:10:37.090624
/data/file_500.dat,191955134,524288,126,134,211036,776887,2076295,776887,230.14077627784732,2025-04-14 04:11:37.090624
/data/file_501.dat,240265468,262144,395,64,308844,231231,1714709,1283585,415.3397558046709,2025-04-14 04:12:37.090624
/data/file_502.dat,581288916,262144,353,52,465648,601786,1108485,601786,56.23796116078705,2025-04-14 04:13:37.090624
/data/file_503.dat,821005215,524288,593,33,885602,805977,1059531,939707,342.2204691064801,2025-04-14 04:14:37.090624
/data/file_504.dat,435427286,524288,404,101,230823,342461,363246,1059634,350.99443896830843,2025-04-14 04:15:37.090624
/data/file_505.dat,80397472,524288,73,14,77965,879608,1112248,879608,409.39510116048643,2025-04-14 04:16:37.090624
/data/file_506.dat,288476415,1048576,726,246,795938,533835,1750887,800522,469.7388225771409,2025-04-14 04:17:37.090624
/data/file_507.dat,1011567938,262144,730,318,873903,91274,1263907,288731,59.06203202718042,2025-04-14 04:18:37.090624
/data/file_508.dat,729014399,1048576,81,448,715500,962916,1174862,1751147,119.20266748094728,2025-04-14 04:19:37.090624
/data/file_509.dat,527984657,1048576,798,236,722771,984664,722771,1028939,448.7770823251969,2025-04-14 04:20:37.090624
/data/file_510.dat,245008152,524288,283,281,886583,854289,886583,854289,256.33335298415693,2025-04-14 04:21:37.090624
/data/file_511.dat,622493673,524288,999,288,206512,240658,1592120,697945,304.0657875200586,2025-04-14 04:22:37.090624
/data/file_512.dat,800577246,131072,329,207,928396,305110,1133616,1854156,348.3622416754163,2025-04-14 04:23:37.090624
/data/file_513.dat,405690933,131072,347,251,615100,362806,1618604,451450,355.5799720230368,2025-04-14 04:24:37.090624
/data/file_514.dat,842990137,1048576,375,294,582629,389989,1224785,497607,469.2831814924287,2025-04-14 04:25:37.090624
/data/file_515.dat,774214978,262144,504,268,571440,127861,2022209,1980350,498.6272378352513,2025-04-14 04:26:37.090624
/data/file_516.dat,301959015,524288,616,447,415021,391121,801100,955327,374.0708574189231,2025-04-14 04:27:37.090624
/data/file_517.dat,303483565,524288,175,218,779120,952473,779120,1414588,179.24954414231786,2025-04-14 04:28:37.090624
/data/file_518.dat,418418455,1048576,553,204,324797,132485,1933301,654204,445.8885810324546,2025-04-14 04:29:37.090624
/data/file_519.dat,898347633,131072,20,437,283783,718083,1583438,1643957,72.14941154334272,2025-04-14 04:30:37.090624
/data/file_520.dat,495000863,262144,310,83,434730,201323,451091,901851,153.9863837935233,2025-04-14 04:31:37.090624
/data/file_521.dat,736104366,131072,738,405,754067,496498,754067,733049,453.8235728586717,2025-04-14 04:32:37.090624
/data/file_522.dat,1032072021,131072,810,448,500603,815900,708828,815900,165.28618149770972,2025-04-14 04:33:37.090624
/data/file_523.dat,467682966,131072,111,347,1035104,794170,2007674,1698248,149.29297682978682,2025-04-14 04:34:37.090624
/data/file_524.dat,602704833,131072,434,348,1024601,264316,1541865,264316,112.15638191311126,2025-04-14 04:35:37.090624
/data/file_525.dat,18931326,524288,401,177,886566,425313,1560284,2092766,436.6002909411124,2025-04-14 04:36:37.090624
/data/file_526.dat,79773850,524288,788,471,414036,300304,428354,1350329,275.02621663598904,2025-04-14 04:37:37.090624
/data/file_527.dat,195570153,131072,223,73,270068,754282,1660754,754282,353.70194137436965,2025-04-14 04:38:37.090624
/data/file_528.dat,548111745,262144,700,420,120752,804650,778242,1402551,157.57987283376335,2025-04-14 04:39:37.090624
/data/file_529.dat,312651737,1048576,97,432,21183,946420,1824437,1514990,391.1181894550474,2025-04-14 04:40:37.090624
/data/file_530.dat,1035141904,262144,562,453,934205,72527,999629,1151649,392.00249523294434,2025-04-14 04:41:37.090624
/data/file_531.dat,424832103,262144,410,91,297577,59841,1996607,251126,190.66911120873505,2025-04-14 04:42:37.090624
/data/file_532.dat,847224736,262144,597,105,140650,54177,140650,2013726,234.80718485462728,2025-04-14 04:43:37.090624
/data/file_533.dat,587832712,131072,898,12,855861,992502,1529914,992502,144.3606248435904,2025-04-14 04:44:37.090624
/data/file_534.dat,870711082,524288,55,337,489853,930311,489853,1702744,489.4524604953069,2025-04-14 04:45:37.090624
/data/file_535.dat,898314485,262144,681,204,1009896,220300,1870397,509515,340.5211596762852,2025-04-14 04:46:37.090624
/data/file_536.dat,471309487,131072,472,91,186120,940393,1970819,940393,470.54474632198196,2025-04-14 04:47:37.090624
/data/file_537.dat,227908646,262144,601,47,140631,405511,1603066,1766838,186.52349463310992,2025-04-14 04:48:37.090624
/data/file_538.dat,188274140,262144,319,389,771620,604637,1474107,1929767,401.8509108486004,2025-04-14 04:49:37.090624
/data/file_539.dat,200808105,131072,95,113,598832,302431,598832,755300,394.6363897481339,2025-04-14 04:50:37.090624
/data/file_540.dat,256002806,524288,101,439,533032,800739,1715018,870510,361.2450433399437,2025-04-14 04:51:37.090624
/data/file_541.dat,730251801,524288,669,412,396816,115182,2067577,944512,484.5375388700602,2025-04-14 04:52:37.090624
/data/file_542.dat,259233634,1048576,682,487,299863,460381,1449438,1797952,227.09990124784198,2025-04-14 04:53:37.090624
/data/file_543.dat,27707185,131072,723,156,456468,1010496,1165930,1010496,108.82279561539079,2025-04-14 04:54:37.090624
/data/file_544.dat,503870360,1048576,945,21,39730,978346,391263,2084030,352.26898665982736,2025-04-14 04:55:37.090624
/data/file_545.dat,479996311,1048576,937,137,966202,418854,966202,1236457,378.1894102147428,2025-04-14 04:56:37.090624
/data/file_546.dat,702161420,1048576,251,152,380838,428624,1383837,1391285,308.7772580564666,2025-04-14 04:57:37.090624
/data/file_547.dat,351492923,524288,874,281,315574,442554,1649898,1222057,143.06805191002832,2025-04-14 04:58:37.090624
/data/file_548.dat,49763833,131072,11,236,859176,892499,1352577,1339796,277.0051737512099,2025-04-14 04:59:37.090624
/data/file_549.dat,23317382,1048576,234,318,550438,622167,550438,622167,190.48538145610823,2025-04-14 05:00:37.090624
/data/file_550.dat,7561016,131072,810,419,598412,654065,598412,1656016,242.3599376750101,2025-04-14 05:01:37.090624
/data/file_551.dat,550350883,131072,754,370,550591,616277,550591,1159189,340.34835913009874,2025-04-14 05:02:37.090624
/data/file_552.dat,208474796,524288,982,232,477962,976988,842632,1295013,385.34663421087555,2025-04-14 05:03:37.090624
/data/file_553.dat,835448851,1048576,935,143,759277,503893,1857883,1624674,154.5011109056044,2025-04-14 05:04:37.090624
/data/file_554.dat,645138752,1048576,938,440,609938,162859,664222,1009644,232.396412291129,2025-04-14 05:05:37.090624
/data/file_555.dat,305737479,131072,598,403,680842,606344,1277051,2036943,171.12270694623314,2025-04-14 05:06:37.090624
/data/file_556.dat,868489727,262144,125,215,611660,874916,681441,1103879,139.38422623784112,2025-04-14 05:07:37.090624
/data/file_557.dat,631480301,524288,675,395,981118,26697,1505596,441021,402.5242489981273,2025-04-14 05:08:37.090624
/data/file_558.dat,197726607,524288,927,32,319021,1039907,708087,1039907,459.1637124966466,2025-04-14 05:09:37.090624
/data/file_559.dat,219097741,524288,112,55,712236,415332,712236,415332,216.6044835580595,2025-04-14 05:10:37.090624
/data/file_560.dat,602366923,524288,203,495,196608,143323,1373231,242192,388.0755159681951,2025-04-14 05:11:37.090624
/data/file_561.dat,587814770,1048576,175,446,965799,728575,965799,788469,453.647880213985,2025-04-14 05:12:37.090624
/data/file_562.dat,378984918,1048576,880,265,851563,1002651,1935267,1002651,430.7558947386042,2025-04-14 05:13:37.090624
/data/file_563.dat,119661710,262144,99,265,536594,696233,1733767,1185420,132.26602484265166,2025-04-14 05:14:37.090624
/data/file_564.dat,540423259,524288,695,354,572747,285950,1252552,934544,480.3313466810126,2025-04-14 05:15:37.090624
/data/file_565.dat,339770721,524288,131,356,770631,374954,942329,516261,219.5043981932581,2025-04-14 05:16:37.090624
/data/file_566.dat,404697921,131072,152,12,606663,683988,784697,1659728,202.65829752822634,2025-04-14 05:17:37.090624
/data/file_567.dat,810538783,1048576,115,324,195516,657111,960356,1831407,78.09409727500115,2025-04-14 05:18:37.090624
/data/file_568.dat,337259222,524288,896,142,714740,940201,714740,940201,268.7781443471973,2025-04-14 05:19:37.090624
/data/file_569.dat,739895230,262144,437,42,504940,591611,1220012,1274284,99.05612703841791,2025-04-14 05:20:37.090624
/data/file_570.dat,155419477,262144,314,115,1031435,664423,1031435,664423,161.8429194173417,2025-04-14 05:21:37.090624
/data/file_571.dat,336711730,1048576,881,484,207292,612673,1157926,1118370,192.62417979527663,2025-04-14 05:22:37.090624
/data/file_572.dat,927035032,262144,980,372,204015,155190,984543,211309,413.9718455712578,2025-04-14 05:23:37.090624
/data/file_573.dat,666947257,262144,326,224,419744,440775,1854777,440775,443.9698926781534,2025-04-14 05:24:37.090624
/data/file_574.dat,184205886,1048576,972,341,261420,734127,871923,734127,186.10984285766136,2025-04-14 05:25:37.090624
/data/file_575.dat,996797629,524288,644,227,723545,796250,814800,1892423,436.41415456005825,2025-04-14 05:26:37.090624
/data/file_576.dat,157992060,524288,911,140,976998,686869,2018658,1297852,435.753921816406,2025-04-14 05:27:37.090624
/data/file_577.dat,383015061,262144,18,260,758747,1014372,1120740,1299086,394.09292767319306,2025-04-14 05:28:37.090624
/data/file_578.dat,391174457,262144,783,364,662777,871578,914642,1646389,116.01280130683169,2025-04-14 05:29:37.090624
/data/file_579.dat,475232825,524288,82,413,871876,506744,1539775,716284,360.645281105328,2025-04-14 05:30:37.090624
/data/file_580.dat,132046165,1048576,368,333,434695,762204,1490987,1441562,475.26082906125595,2025-04-14 05:31:37.090624
/data/file_581.dat,2128176,262144,232,454,380056,765378,380056,1106188,357.1432154452207,2025-04-14 05:32:37.090624
/data/file_582.dat,161457843,131072,425,467,738138,483179,1681978,607984,199.2275820985253,2025-04-14 05:33:37.090624
/data/file_583.dat,167842473,1048576,562,438,651437,349836,1929798,1583518,275.26069284387404,2025-04-14 05:34:37.090624
/data/file_584.dat,312865605,262144,379,455,476502,857260,1616987,857260,340.57626950797413,2025-04-14 05:35:37.090624
/data/file_585.dat,229822222,262144,725,53,188061,409609,656648,631799,279.7566839278266,2025-04-14 05:36:37.090624
/data/file_586.dat,474313781,131072,273,296,170988,72419,1223550,1837730,103.97882377893642,2025-04-14 05:37:37.090624
/data/file_587.dat,160316394,131072,849,386,1042862,290056,1179867,672827,190.42882009340929,2025-04-14 05:38:37.090624
/data/file_588.dat,546769339,524288,699,328,856790,1045941,856790,2068485,411.07821374913465,2025-04-14 05:39:37.090624
/data/file_589.dat,330263140,1048576,869,82,138928,569079,2010012,676821,437.63812074298284,2025-04-14 05:40:37.090624
/data/file_590.dat,96582624,1048576,327,109,157358,417014,2051513,1710649,111.7850147220066,2025-04-14 05:41:37.090624
/data/file_591.dat,335493383,524288,93,173,71507,422554,117136,1179440,478.5740385794261,2025-04-14 05:42:37.090624
/data/file_592.dat,86920244,1048576,327,221,289617,59937,1805711,1515926,197.9701780318742,2025-04-14 05:43:37.090624
/data/file_593.dat,93574715,1048576,120,382,444049,394738,1788630,1391832,348.04118242882396,2025-04-14 05:44:37.090624
/data/file_594.dat,927992811,1048576,260,123,991169,202880,1860574,522145,388.32131568050653,2025-04-14 05:45:37.090624
/data/file_595.dat,925548139,1048576,392,194,42307,1007263,2050946,1865753,415.3758055870475,2025-04-14 05:46:37.090624
/data/file_596.dat,528859140,1048576,16,259,218077,111192,255764,425774,475.58736600166856,2025-04-14 05:47:37.090624
/data/file_597.dat,891245670,131072,468,374,269984,96860,1400383,96860,190.81379661297018,2025-04-14 05:48:37.090624
/data/file_598.dat,367613123,1048576,93,270,785022,450886,1626969,1205209,436.3279045481995,2025-04-14 05:49:37.090624
/data/file_599.dat,396284677,131072,217,153,291235,614128,1966883,614128,109.25910654629317,2025-04-14 05:50:37.090624
/data/file_600.dat,223019884,1048576,909,168,676433,819010,676433,1126789,367.26840785911673,2025-04-14 05:51:37.090624
/data/file_601.dat,835904479,524288,399,144,757394,537555,839140,537555,383.8899782812936,2025-04-14 05:52:37.090624
/data/file_602.dat,135715699,262144,323,351,562926,629139,620276,1518138,354.9754585405942,2025-04-14 05:53:37.090624
/data/file_603.dat,694058333,131072,31,492,14747,496244,296405,693695,163.54163126081886,2025-04-14 05:54:37.090624
/data/file_604.dat,175575086,1048576,419,262,103335,636509,1961533,636509,442.8694161568415,2025-04-14 05:55:37.090624
/data/file_605.dat,857946978,524288,904,378,869459,921250,981929,1931409,125.98630851667775,2025-04-14 05:56:37.090624
/data/file_606.dat,591305526,262144,524,273,754800,372322,1141579,372322,74.13565618437389,2025-04-14 05:57:37.090624
/data/file_607.dat,595270567,131072,136,185,892640,7792,1246889,768784,372.8592457753605,2025-04-14 05:58:37.090624
/data/file_608.dat,972103475,262144,818,164,807243,130406,1813948,1586424,263.96407185473015,2025-04-14 05:59:37.090624
/data/file_609.dat,571185807,524288,709,355,441721,941658,441721,1716749,432.09410898140425,2025-04-14 06:00:37.090624
/data/file_610.dat,971075852,131072,883,404,159474,679769,1620234,679769,222.52871347621652,2025-04-14 06:01:37.090624
/data/file_611.dat,943952241,262144,23,292,154254,809677,1876021,809677,125.72536482847077,2025-04-14 06:02:37.090624
/data/file_612.dat,71058043,1048576,980,292,411688,920592,2025999,1510278,426.3989866114414,2025-04-14 06:03:37.090624
/data/file_613.dat,922727529,131072,987,384,327590,844049,462343,844049,297.00933423803224,2025-04-14 06:04:37.090624
/data/file_614.dat,314394269,262144,21,230,337665,49836,549479,1610283,135.13810657565972,2025-04-14 06:05:37.090624
/data/file_615.dat,177432210,524288,96,15,500670,110707,1512506,641910,374.1727993639006,2025-04-14 06:06:37.090624
/data/file_616.dat,195121808,524288,533,14,433948,402268,1357624,408974,280.00113732027523,2025-04-14 06:07:37.090624
/data/file_617.dat,640229495,131072,918,275,876648,473043,1252391,473043,321.94084200814393,2025-04-14 06:08:37.090624
/data/file_618.dat,90522430,262144,546,277,905417,479924,905417,586302,257.40425219296185,2025-04-14 06:09:37.090624
/data/file_619.dat,789264146,131072,310,428,448961,777306,448961,777306,422.9190427181029,2025-04-14 06:10:37.090624
/data/file_620.dat,812674651,131072,252,406,431922,332881,805249,416494,423.3032220573724,2025-04-14 06:11:37.090624
/data/file_621.dat,1049203769,262144,131,187,669514,592195,669514,680939,369.2249698209738,2025-04-14 06:12:37.090624
/data/file_622.dat,338016182,262144,156,461,260044,449472,2050781,2001314,97.43061982840803,2025-04-14 06:13:37.090624
/data/file_623.dat,4744537,1048576,576,157,525577,710769,539339,710769,427.484237856831,2025-04-14 06:14:37.090624
/data/file_624.dat,109929188,262144,759,492,865165,591616,967305,1239458,351.9558412398094,2025-04-14 06:15:37.090624
/data/file_625.dat,792755673,524288,365,319,475345,805945,969003,805945,363.6608747019348,2025-04-14 06:16:37.090624
/data/file_626.dat,914366580,131072,694,338,860722,684185,860722,684185,213.34227818174224,2025-04-14 06:17:37.090624
/data/file_627.dat,348395325,131072,913,128,867445,116588,1813710,1599075,445.67580027065304,2025-04-14 06:18:37.090624
/data/file_628.dat,370330390,524288,742,477,68296,34195,1340751,870050,376.4172201056859,2025-04-14 06:19:37.090624
/data/file_629.dat,766903422,262144,640,118,109944,1039987,1346128,1621919,100.66570993813751,2025-04-14 06:20:37.090624
/data/file_630.dat,842751368,524288,318,282,110118,757590,847577,1046649,233.5001154827732,2025-04-14 06:21:37.090624
/data/file_631.dat,810649483,524288,704,418,706075,427273,1534465,643503,448.87116288206374,2025-04-14 06:22:37.090624
/data/file_632.dat,683746292,1048576,297,472,938754,934202,1510577,1722411,71.23851576382054,2025-04-14 06:23:37.090624
/data/file_633.dat,250988160,524288,316,217,416851,646858,2046347,943975,482.6374788389223,2025-04-14 06:24:37.090624
/data/file_634.dat,745342009,131072,821,176,784837,275496,784837,1365911,355.62315574380324,2025-04-14 06:25:37.090624
/data/file_635.dat,710636153,524288,603,292,850586,483432,850586,483432,334.11918993951946,2025-04-14 06:26:37.090624
/data/file_636.dat,672940544,131072,975,439,66164,771972,406294,817532,171.75166541959612,2025-04-14 06:27:37.090624
/data/file_637.dat,827195118,131072,923,178,474625,563065,1430161,1773712,161.95630493262968,2025-04-14 06:28:37.090624
/data/file_638.dat,2091809,131072,732,117,890460,95424,890460,1445190,473.92619876986794,2025-04-14 06:29:37.090624
/data/file_639.dat,1030927455,262144,671,380,165541,746896,1481439,1956202,184.22260440535524,2025-04-14 06:30:37.090624
/data/file_640.dat,212475517,1048576,558,409,692610,986389,1824112,1500209,398.9773835235497,2025-04-14 06:31:37.090624
/data/file_641.dat,404231285,131072,361,487,141199,309601,1991039,1750080,226.90480919318563,2025-04-14 06:32:37.090624
/data/file_642.dat,922731055,131072,321,126,228701,461815,228701,1157474,112.66433185311679,2025-04-14 06:33:37.090624
/data/file_643.dat,786452056,262144,882,36,207143,38636,2002725,1749791,54.82188396291153,2025-04-14 06:34:37.090624
/data/file_644.dat,689091047,131072,68,226,813313,161704,813313,161704,294.91580165686287,2025-04-14 06:35:37.090624
/data/file_645.dat,793959660,524288,652,123,1000528,88796,1683694,380044,489.1004683470197,2025-04-14 06:36:37.090624
/data/file_646.dat,129613684,524288,933,43,253864,984643,253864,1773509,216.111287214142,2025-04-14 06:37:37.090624
/data/file_647.dat,594916224,1048576,723,272,688125,344772,688125,344772,210.73655029687018,2025-04-14 06:38:37.090624
/data/file_648.dat,880938255,131072,764,237,98571,716031,806850,803967,204.84122803224895,2025-04-14 06:39:37.090624
/data/file_649.dat,72758460,262144,44,435,514466,393866,625885,1919373,284.2447267871863,2025-04-14 06:40:37.090624
/data/file_650.dat,1022808038,524288,454,22,530666,400183,1865788,1157028,248.29919754093208,2025-04-14 06:41:37.090624
/data/file_651.dat,675836607,262144,102,153,694080,50098,1266816,1227631,445.9615820271565,2025-04-14 06:42:37.090624
/data/file_652.dat,234497470,262144,959,401,707894,53908,1743837,692686,277.48435627557063,2025-04-14 06:43:37.090624
/data/file_653.dat,798507588,524288,968,153,225068,419938,2022060,1038062,278.49102718485597,2025-04-14 06:44:37.090624
/data/file_654.dat,480885525,262144,216,130,858062,719435,1013727,1759229,112.26721762425046,2025-04-14 06:45:37.090624
/data/file_655.dat,989059932,524288,362,396,166873,997657,166873,997657,492.23279340967366,2025-04-14 06:46:37.090624
/data/file_656.dat,729475318,262144,912,306,959844,262002,970644,762663,162.48780089097335,2025-04-14 06:47:37.090624
/data/file_657.dat,205987778,524288,341,364,865492,113042,1318265,327866,83.0138303568212,2025-04-14 06:48:37.090624
/data/file_658.dat,1065045067,131072,826,242,696893,70764,696893,1496783,348.41581203884397,2025-04-14 06:49:37.090624
/data/file_659.dat,284676249,1048576,871,139,213040,103099,1957644,668379,317.9148665705927,2025-04-14 06:50:37.090624
/data/file_660.dat,456197775,524288,734,155,996478,739526,1778586,739526,236.81554429673557,2025-04-14 06:51:37.090624
/data/file_661.dat,682429874,524288,168,240,647390,224558,647390,1774781,239.98650524630511,2025-04-14 06:52:37.090624
/data/file_662.dat,34747364,1048576,963,228,240536,833526,240536,833526,403.27876447089403,2025-04-14 06:53:37.090624
/data/file_663.dat,517151829,524288,966,207,732438,723270,2047765,1028524,138.0706880448421,2025-04-14 06:54:37.090624
/data/file_664.dat,62868152,524288,33,260,316823,632985,661065,1563481,419.1139935252004,2025-04-14 06:55:37.090624
/data/file_665.dat,395668764,262144,413,90,828920,967207,1502182,1017115,341.93620125275817,2025-04-14 06:56:37.090624
/data/file_666.dat,499576781,1048576,814,154,11557,274052,1826228,909151,238.53639820078598,2025-04-14 06:57:37.090624
/data/file_667.dat,395322587,131072,525,239,628507,65940,1549518,1829100,256.11287746274087,2025-04-14 06:58:37.090624
/data/file_668.dat,198628420,524288,741,349,801044,729549,838019,729549,165.4912432337431,2025-04-14 06:59:37.090624
/data/file_669.dat,405449774,1048576,373,26,476597,399491,476597,1725726,388.4514497136387,2025-04-14 07:00:37.090624
/data/file_670.dat,175977456,262144,391,352,152682,703254,476950,703254,280.79363403737045,2025-04-14 07:01:37.090624
/data/file_671.dat,264816733,131072,541,289,387491,78697,1706870,1827573,194.38454423742962,2025-04-14 07:02:37.090624
/data/file_672.dat,453998317,1048576,965,273,498274,929875,963397,1347719,318.22255209242763,2025-04-14 07:03:37.090624
/data/file_673.dat,986788797,131072,161,470,957868,972174,957868,2044695,498.08050342309537,2025-04-14 07:04:37.090624
/data/file_674.dat,875752435,131072,571,262,1012086,314097,1012086,1781518,245.86802584544924,2025-04-14 07:05:37.090624
/data/file_675.dat,754086340,131072,698,33,235592,391795,974841,391795,464.3111303503788,2025-04-14 07:06:37.090624
/data/file_676.dat,963867851,524288,956,217,696244,498796,946020,592030,205.25757796605475,2025-04-14 07:07:37.090624
/data/file_677.dat,74754959,524288,617,467,735205,286940,1210707,481480,74.62971811624365,2025-04-14 07:08:37.090624
/data/file_678.dat,421243097,262144,626,440,720505,786311,794827,786311,141.90894786579298,2025-04-14 07:09:37.090624
/data/file_679.dat,58448345,262144,429,287,853021,436776,942240,1001004,238.4128144974579,2025-04-14 07:10:37.090624
/data/file_680.dat,1038780847,1048576,259,54,564411,177519,941595,320449,148.83571786755607,2025-04-14 07:11:37.090624
/data/file_681.dat,245487956,262144,126,99,884075,97426,1872263,1896199,50.10216719821499,2025-04-14 07:12:37.090624
/data/file_682.dat,960852518,131072,875,467,178017,229487,1671936,1768006,461.75069198638727,2025-04-14 07:13:37.090624
/data/file_683.dat,414672483,131072,521,411,890655,217702,890655,962039,429.74573505391805,2025-04-14 07:14:37.090624
/data/file_684.dat,744944928,524288,749,92,677314,411181,1292862,1114987,384.0315041691262,2025-04-14 07:15:37.090624
/data/file_685.dat,923065597,131072,587,48,743618,195483,1436181,1747314,125.51656804071288,2025-04-14 07:16:37.090624
/data/file_686.dat,790685405,1048576,344,465,607387,245229,2040901,962662,104.16360929449372,2025-04-14 07:17:37.090624
/data/file_687.dat,644321636,131072,427,282,711851,491000,875388,697321,80.42213726257242,2025-04-14 07:18:37.090624
/data/file_688.dat,638871574,131072,941,175,568142,418266,1208724,783484,375.81313494781455,2025-04-14 07:19:37.090624
/data/file_689.dat,207460089,1048576,783,425,320552,691011,1213023,1838392,467.96358230954837,2025-04-14 07:20:37.090624
/data/file_690.dat,498620937,262144,304,193,334910,329593,1007266,329593,243.74111941086665,2025-04-14 07:21:37.090624
/data/file_691.dat,856372981,262144,947,357,1038358,479502,1038358,1634274,103.61330239822168,2025-04-14 07:22:37.090624
/data/file_692.dat,581271364,1048576,764,188,86375,442338,902660,442338,280.576769329448,2025-04-14 07:23:37.090624
/data/file_693.dat,588086371,524288,380,7,19530,367012,682811,1918409,206.97435835638356,2025-04-14 07:24:37.090624
/data/file_694.dat,195627809,131072,195,195,723503,182144,1748087,1608933,218.67121595749896,2025-04-14 07:25:37.090624
/data/file_695.dat,47836339,1048576,255,122,445087,1002178,911149,1002178,329.59878087006825,2025-04-14 07:26:37.090624
/data/file_696.dat,536255710,131072,646,23,342009,357742,1483441,367473,373.4231509679911,2025-04-14 07:27:37.090624
/data/file_697.dat,66781065,524288,277,27,774138,380183,774138,832708,99.77161949292238,2025-04-14 07:28:37.090624
/data/file_698.dat,541612793,131072,652,417,332917,376090,1182597,876404,66.01560386291438,2025-04-14 07:29:37.090624
/data/file_699.dat,788901522,1048576,246,34,87651,573479,1184984,1018588,497.4486362085717,2025-04-14 07:30:37.090624
/data/file_700.dat,14518713,131072,539,299,656763,149438,1976375,1204646,154.72775701199834,2025-04-14 07:31:37.090624
/data/file_701.dat,5514847,262144,561,112,745376,690364,1646957,690364,74.22373620880659,2025-04-14 07:32:37.090624
/data/file_702.dat,458418944,524288,30,371,767895,806051,1824442,806051,135.443898093164,2025-04-14 07:33:37.090624
/data/file_703.dat,170173431,524288,920,285,180902,66529,183799,1093802,67.5310308568089,2025-04-14 07:34:37.090624
/data/file_704.dat,682632516,524288,746,132,892193,968668,892193,968668,226.31490257772725,2025-04-14 07:35:37.090624
/data/file_705.dat,791166956,1048576,876,233,485815,548375,1679102,1898668,411.0808030030959,2025-04-14 07:36:37.090624
/data/file_706.dat,700846595,524288,803,115,437915,277015,437915,1469078,203.5600023909743,2025-04-14 07:37:37.090624
/data/file_707.dat,498625551,262144,529,140,474020,475113,1659334,1769924,249.88253309526496,2025-04-14 07:38:37.090624
/data/file_708.dat,304139031,1048576,109,366,1003526,351235,1003526,1067357,354.01404810534746,2025-04-14 07:39:37.090624
/data/file_709.dat,833806671,262144,761,190,72899,982850,1159244,1113989,279.0023315314461,2025-04-14 07:40:37.090624
/data/file_710.dat,612734710,131072,487,148,436644,151841,954597,1312695,437.6505587095959,2025-04-14 07:41:37.090624
/data/file_711.dat,835352833,131072,608,76,882231,651192,882231,1844857,439.7160537705904,2025-04-14 07:42:37.090624
/data/file_712.dat,114913776,131072,307,133,811840,686512,811840,1417212,54.45981297101914,2025-04-14 07:43:37.090624
